1,0.002,500.000000
2,0.007,250.000000
3,0.010,500.000000
4,0.013,500.000000
5,0.016,500.000000
6,0.019,333.333333
7,0.021,1000.000000
8,0.022,1000.000000
9,0.024,1000.000000
10,0.028,1000.000000
11,0.029,1000.000000
12,0.031,1000.000000
13,0.032,1000.000000
14,0.034,1000.000000
15,0.036,1000.000000
16,0.037,1000.000000
17,0.039,1000.000000
18,0.040,1000.000000
19,0.042,1000.000000
20,0.044,1000.000000
21,0.045,1000.000000
22,0.047,1000.000000
23,0.048,1000.000000
24,0.050,1000.000000
25,0.052,500.000000
