1,0.002,500.000000
2,0.006,500.000000
3,0.009,500.000000
4,0.010,1000.000000
5,0.012,1000.000000
6,0.013,1000.000000
7,0.015,1000.000000
8,0.017,1000.000000
9,0.018,1000.000000
10,0.022,1000.000000
11,0.025,1000.000000
12,0.026,1000.000000
13,0.028,1000.000000
14,0.029,1000.000000
15,0.031,1000.000000
16,0.033,1000.000000
17,0.035,1000.000000
18,0.036,1000.000000
19,0.038,1000.000000
20,0.039,1000.000000
21,0.041,1000.000000
22,0.046,250.000000
23,0.049,500.000000
24,0.052,500.000000
25,0.055,333.333333
