1,0.025,40.000000
2,0.048,45.454545
3,0.072,43.478261
4,0.095,45.454545
5,0.119,43.478261
6,0.141,45.454545
7,0.163,47.619048
8,0.185,50.000000
9,0.208,43.478261
10,0.232,47.619048
11,0.256,43.478261
12,0.280,43.478261
13,0.301,50.000000
14,0.325,41.666667
15,0.347,45.454545
16,0.369,50.000000
17,0.391,45.454545
18,0.413,45.454545
19,0.435,50.000000
20,0.456,47.619048
21,0.479,45.454545
22,0.501,47.619048
