1,0.002,500.000000
2,0.004,1000.000000
3,0.006,1000.000000
4,0.008,1000.000000
5,0.012,333.333333
6,0.014,1000.000000
7,0.019,250.000000
8,0.021,500.000000
9,0.025,333.333333
10,0.029,1000.000000
11,0.031,1000.000000
12,0.032,1000.000000
13,0.034,1000.000000
14,0.036,1000.000000
15,0.038,1000.000000
16,0.039,1000.000000
17,0.041,1000.000000
18,0.043,1000.000000
19,0.045,1000.000000
20,0.047,1000.000000
21,0.048,1000.000000
22,0.050,1000.000000
23,0.052,1000.000000
24,0.054,1000.000000
25,0.056,1000.000000
26,0.057,1000.000000
27,0.062,250.000000
28,0.064,1000.000000
29,0.072,142.857143
30,0.075,500.000000
31,0.077,1000.000000
32,0.078,1000.000000
33,0.080,1000.000000
34,0.082,1000.000000
35,0.084,1000.000000
36,0.086,1000.000000
37,0.087,1000.000000
38,0.089,1000.000000
39,0.091,1000.000000
40,0.093,1000.000000
41,0.095,1000.000000
42,0.097,1000.000000
43,0.098,1000.000000
44,0.100,1000.000000
45,0.102,1000.000000
46,0.104,1000.000000
47,0.106,500.000000
