1,0.030,33.333333
2,0.057,40.000000
3,0.087,34.482759
4,0.114,38.461538
5,0.140,40.000000
6,0.166,40.000000
7,0.189,43.478261
8,0.214,41.666667
9,0.238,43.478261
10,0.264,43.478261
11,0.289,41.666667
12,0.313,43.478261
13,0.336,45.454545
14,0.359,45.454545
15,0.382,45.454545
16,0.404,47.619048
17,0.429,41.666667
18,0.451,47.619048
19,0.473,47.619048
20,0.495,45.454545
21,0.517,47.619048
22,0.538,50.000000
