1,0.003,333.333333
2,0.006,1000.000000
3,0.009,500.000000
4,0.011,1000.000000
5,0.012,1000.000000
6,0.014,1000.000000
7,0.016,1000.000000
8,0.017,1000.000000
9,0.019,1000.000000
10,0.023,1000.000000
11,0.025,1000.000000
12,0.027,1000.000000
13,0.029,1000.000000
14,0.030,1000.000000
15,0.032,1000.000000
16,0.034,1000.000000
17,0.036,1000.000000
18,0.038,1000.000000
19,0.040,1000.000000
20,0.042,1000.000000
21,0.046,250.000000
22,0.048,1000.000000
23,0.055,142.857143
24,0.058,500.000000
25,0.060,1000.000000
26,0.062,1000.000000
27,0.064,1000.000000
28,0.065,1000.000000
29,0.067,1000.000000
30,0.069,1000.000000
31,0.071,1000.000000
32,0.073,1000.000000
33,0.074,1000.000000
34,0.076,1000.000000
35,0.078,1000.000000
36,0.080,1000.000000
37,0.082,1000.000000
38,0.083,1000.000000
39,0.085,1000.000000
40,0.087,1000.000000
41,0.089,1000.000000
42,0.090,1000.000000
43,0.095,250.000000
44,0.097,500.000000
45,0.104,166.666667
46,0.107,500.000000
47,0.110,500.000000
