1,0.001,1000.000000
2,0.004,1000.000000
3,0.006,1000.000000
4,0.008,1000.000000
5,0.009,1000.000000
6,0.011,1000.000000
7,0.013,1000.000000
8,0.015,1000.000000
9,0.016,1000.000000
10,0.021,1000.000000
11,0.022,1000.000000
12,0.024,1000.000000
13,0.026,1000.000000
14,0.028,1000.000000
15,0.034,200.000000
16,0.035,1000.000000
17,0.040,333.333333
18,0.042,500.000000
19,0.046,333.333333
20,0.048,1000.000000
21,0.049,1000.000000
22,0.051,1000.000000
23,0.053,1000.000000
24,0.055,1000.000000
25,0.057,1000.000000
26,0.059,1000.000000
27,0.060,1000.000000
28,0.062,1000.000000
29,0.064,1000.000000
30,0.066,1000.000000
31,0.068,1000.000000
32,0.069,1000.000000
33,0.072,1000.000000
34,0.073,1000.000000
35,0.075,1000.000000
36,0.077,1000.000000
37,0.079,1000.000000
38,0.083,333.333333
39,0.085,1000.000000
40,0.092,166.666667
41,0.095,500.000000
42,0.097,1000.000000
43,0.099,1000.000000
44,0.100,1000.000000
45,0.102,1000.000000
46,0.104,1000.000000
47,0.107,500.000000
